FRAMING RESULTS,,,,,,,
448,TN: 401 Framing: Verb:complained,TN: 396 Framing: Verb:complained,TN: 413 Framing: Verb:complained,TN: 413 Framing: Verb:complained,TN: 413 Framing: Verb:complained,TN: 413 Framing: Verb:complained,TN: 413 Framing: Verb:complained
449,TN: 402 Framing: Verb:demanded,TN: 397 Framing: Verb:demanded,TN: 414 Framing: Verb:demanded,TN: 414 Framing: Verb:demanded,TN: 414 Framing: Verb:demanded,TN: 414 Framing: Verb:demanded,TN: 414 Framing: Verb:demanded
450,FP: 23 Framing:GAIN Verb:have,TN: 398 Framing: Verb:have,TN: 415 Framing: Verb:have,TN: 415 Framing: Verb:have,TN: 415 Framing: Verb:have,TN: 415 Framing: Verb:have,TN: 415 Framing: Verb:have
451,TN: 403 Framing: Verb:ing,TN: 399 Framing: Verb:ing,TN: 416 Framing: Verb:ing,TN: 416 Framing: Verb:ing,TN: 416 Framing: Verb:ing,TN: 416 Framing: Verb:ing,TN: 416 Framing: Verb:ing
452,TN: 404 Framing: Verb:realizing,TN: 400 Framing: Verb:realizing,TN: 417 Framing: Verb:realizing,TN: 417 Framing: Verb:realizing,TN: 417 Framing: Verb:realizing,TN: 417 Framing: Verb:realizing,TN: 417 Framing: Verb:realizing
453,TN: 405 Framing: Verb:are,TN: 401 Framing: Verb:are,TN: 418 Framing: Verb:are,TN: 418 Framing: Verb:are,TN: 418 Framing: Verb:are,TN: 418 Framing: Verb:are,TN: 418 Framing: Verb:are
454,TN: 406 Framing: Verb:worked,TN: 402 Framing: Verb:worked,TN: 419 Framing: Verb:worked,TN: 419 Framing: Verb:worked,TN: 419 Framing: Verb:worked,TN: 419 Framing: Verb:worked,TN: 419 Framing: Verb:worked
455,TN: 407 Framing: Verb:job,TN: 403 Framing: Verb:job,TN: 420 Framing: Verb:job,TN: 420 Framing: Verb:job,TN: 420 Framing: Verb:job,TN: 420 Framing: Verb:job,TN: 420 Framing: Verb:job
456,TN: 408 Framing: Verb:restaurant,TN: 404 Framing: Verb:restaurant,TN: 421 Framing: Verb:restaurant,TN: 421 Framing: Verb:restaurant,TN: 421 Framing: Verb:restaurant,TN: 421 Framing: Verb:restaurant,TN: 421 Framing: Verb:restaurant
457,TN: 409 Framing: Verb:was,TN: 405 Framing: Verb:was,TN: 422 Framing: Verb:was,TN: 422 Framing: Verb:was,TN: 422 Framing: Verb:was,TN: 422 Framing: Verb:was,TN: 422 Framing: Verb:was
458,TN: 410 Framing: Verb:talking,TN: 406 Framing: Verb:talking,TN: 423 Framing: Verb:talking,TN: 423 Framing: Verb:talking,TN: 423 Framing: Verb:talking,TN: 423 Framing: Verb:talking,TN: 423 Framing: Verb:talking
459,TN: 411 Framing: Verb:asked,TN: 407 Framing: Verb:asked,TN: 424 Framing: Verb:asked,TN: 424 Framing: Verb:asked,TN: 424 Framing: Verb:asked,TN: 424 Framing: Verb:asked,TN: 424 Framing: Verb:asked
460,TN: 412 Framing: Verb:was,TN: 408 Framing: Verb:was,TN: 425 Framing: Verb:was,TN: 425 Framing: Verb:was,TN: 425 Framing: Verb:was,TN: 425 Framing: Verb:was,TN: 425 Framing: Verb:was
461,FP: 24 Framing:GAIN Verb:have,TN: 409 Framing: Verb:have,TN: 426 Framing: Verb:have,TN: 426 Framing: Verb:have,TN: 426 Framing: Verb:have,TN: 426 Framing: Verb:have,TN: 426 Framing: Verb:have
462,TN: 413 Framing: Verb:understand,TN: 410 Framing: Verb:understand,TN: 427 Framing: Verb:understand,TN: 427 Framing: Verb:understand,TN: 427 Framing: Verb:understand,TN: 427 Framing: Verb:understand,TN: 427 Framing: Verb:understand
463,TN: 414 Framing: Verb:were,TN: 411 Framing: Verb:were,TN: 428 Framing: Verb:were,TN: 428 Framing: Verb:were,TN: 428 Framing: Verb:were,TN: 428 Framing: Verb:were,TN: 428 Framing: Verb:were
464,TN: 415 Framing: Verb:explained,TN: 412 Framing: Verb:explained,TN: 429 Framing: Verb:explained,TN: 429 Framing: Verb:explained,TN: 429 Framing: Verb:explained,TN: 429 Framing: Verb:explained,TN: 429 Framing: Verb:explained
465,TN: 416 Framing: Verb:ran,TN: 413 Framing: Verb:ran,TN: 430 Framing: Verb:ran,TN: 430 Framing: Verb:ran,TN: 430 Framing: Verb:ran,TN: 430 Framing: Verb:ran,TN: 430 Framing: Verb:ran
466,TN: 417 Framing: Verb:ran,TN: 414 Framing: Verb:ran,TN: 431 Framing: Verb:ran,TN: 431 Framing: Verb:ran,TN: 431 Framing: Verb:ran,TN: 431 Framing: Verb:ran,TN: 431 Framing: Verb:ran
467,TN: 418 Framing: Verb:serving,TN: 415 Framing: Verb:serving,TN: 432 Framing: Verb:serving,TN: 432 Framing: Verb:serving,TN: 432 Framing: Verb:serving,TN: 432 Framing: Verb:serving,TN: 432 Framing: Verb:serving
468,TN: 419 Framing: Verb:understands,TN: 416 Framing: Verb:understands,TN: 433 Framing: Verb:understands,TN: 433 Framing: Verb:understands,TN: 433 Framing: Verb:understands,TN: 433 Framing: Verb:understands,TN: 433 Framing: Verb:understands
469,TN: 420 Framing: Verb:was,TN: 417 Framing: Verb:was,TN: 434 Framing: Verb:was,TN: 434 Framing: Verb:was,TN: 434 Framing: Verb:was,TN: 434 Framing: Verb:was,TN: 434 Framing: Verb:was
470,TN: 421 Framing: Verb:looked,TN: 418 Framing: Verb:looked,TN: 435 Framing: Verb:looked,TN: 435 Framing: Verb:looked,TN: 435 Framing: Verb:looked,TN: 435 Framing: Verb:looked,TN: 435 Framing: Verb:looked
471,FP: 25 Framing:GAIN Verb:have,TN: 419 Framing: Verb:have,TN: 436 Framing: Verb:have,TN: 436 Framing: Verb:have,TN: 436 Framing: Verb:have,TN: 436 Framing: Verb:have,TN: 436 Framing: Verb:have
472,TN: 422 Framing: Verb:need,TN: 420 Framing: Verb:need,TN: 437 Framing: Verb:need,TN: 437 Framing: Verb:need,TN: 437 Framing: Verb:need,TN: 437 Framing: Verb:need,TN: 437 Framing: Verb:need
